,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
241,5,15,2091008,8,2,3,0,8,32,49,1,1,-1,16384,0,8388608,12,788480,2,8,0,0.9
242,1,15,2093056,8,2,3,0,8,32,62,1,1,10000,15360,1,8388608,12,544768,1,8,0.1,0.95
243,2,13,2091008,8,2,3,0,8,32,34,1,1,10000,16384,1,8388608,11,548864,2,8,0.15,0.97
244,4,15,2071552,8,2,2,0,8,32,54,1,1,-1,16384,0,8388608,11,533504,2,7,0.05,0.98
245,2,13,2086912,8,2,3,0,8,32,64,1,1,-1,16384,0,8388608,12,640000,2,5,0,0.84
246,2,16,2071552,8,2,3,0,8,32,59,1,1,100000,16384,0,8388608,11,737280,2,5,0,0.9
247,3,11,2091008,8,2,2,0,8,31,48,1,1,-1,16384,1,8388608,12,528384,2,7,0.05,0.98
248,5,16,2070528,8,2,3,0,7,31,61,1,1,10000,16384,1,8388608,12,594944,2,8,0,0.99
249,3,16,2070528,8,2,3,0,8,32,47,1,1,1000000,15360,1,8388608,12,570368,1,7,0,0.9
250,2,16,2094080,8,2,3,0,8,32,38,1,1,-1,16384,1,8388608,11,714752,2,7,0.1,0.93
251,2,10,2070528,8,2,3,0,8,32,50,1,1,1000000,15360,1,8388608,12,528384,1,7,0,0.98
252,2,16,2093056,8,2,3,0,6,32,48,1,1,-1,16384,0,8388608,11,536576,2,8,0.05,0.88
253,7,13,2080768,8,2,3,0,8,32,42,1,1,100000,16384,1,8388608,11,562176,2,6,0,0.91
254,1,15,2085888,8,2,3,0,8,31,54,1,1,100000,14336,0,8388608,11,753664,2,8,0.05,0.98
255,2,11,2064384,8,2,2,0,8,32,38,1,1,10000,14336,1,8388608,12,527360,2,8,0,0.98
256,4,15,2084864,8,2,3,0,8,31,40,1,1,-1,15360,1,8388608,12,525312,2,5,0.05,0.95
257,2,7,2095104,8,2,3,0,8,32,55,1,1,-1,16384,1,8388608,12,791552,2,7,0,0.96
258,2,13,2096128,8,2,3,0,8,32,62,1,1,1000000,16384,1,8388608,10,528384,1,7,0.1,0.98
259,2,16,2064384,8,2,3,0,8,32,49,1,1,10000,16384,0,8388608,12,544768,2,8,0.1,0.83
260,3,13,2073600,8,2,3,0,8,32,63,1,1,100000,16384,0,7340032,11,526336,2,6,0,0.94
261,2,8,2094080,8,2,3,0,8,31,50,1,1,10000,16384,1,8388608,10,553984,2,8,0,0.94
262,2,13,2063360,8,2,3,0,8,32,58,1,1,1000000,15360,0,7340032,12,600064,2,7,0.05,0.97
263,3,15,2086912,8,2,3,0,5,31,60,1,1,100000,16384,0,8388608,12,532480,2,7,0,0.99
264,3,14,2094080,8,2,3,0,8,32,40,1,1,1000000,15360,0,8388608,12,555008,2,6,0.1,0.99
265,2,15,2073600,8,2,3,0,8,31,52,1,1,10000,16384,0,7340032,12,607232,2,6,0,0.96
266,3,12,2084864,8,2,3,0,8,29,52,1,1,-1,16384,1,8388608,12,525312,2,8,0.05,0.96
267,2,15,2060288,8,2,3,0,8,32,37,1,1,-1,16384,0,8388608,11,649216,2,6,0,0.98
268,3,14,2044928,8,2,3,0,8,32,39,1,1,100000,16384,1,8388608,11,540672,2,8,0.15,0.99
269,4,16,2096128,8,2,3,0,8,32,37,1,1,100000,16384,1,8388608,12,577536,2,5,0,0.89
270,5,13,2064384,8,2,3,0,8,32,47,1,1,10000,14336,1,8388608,11,546816,2,7,0,0.95
271,3,15,2096128,8,2,3,0,8,32,37,1,1,1000000,16384,0,8388608,11,531456,1,7,0.05,0.91
272,2,16,2073600,8,2,2,0,8,32,56,1,1,100000,15360,0,8388608,12,571392,2,7,0.1,0.92
273,2,14,2091008,8,2,3,0,8,31,54,1,1,1000000,16384,0,8388608,12,591872,2,7,0.1,0.87
274,1,15,2093056,8,2,3,0,8,32,52,1,1,10000,15360,1,8388608,11,619520,2,7,0.15,0.96
275,1,14,2093056,8,2,3,0,8,31,58,1,1,100000,16384,0,8388608,11,526336,2,5,0,0.88
276,5,16,2084864,8,2,2,0,8,32,47,1,1,100000,16384,1,8388608,12,594944,2,6,0.05,0.99
277,2,16,2096128,8,2,3,0,8,32,35,1,1,1000000,16384,1,8388608,11,609280,2,7,0.05,0.97
278,5,16,2073600,8,2,3,0,8,32,63,1,1,100000,16384,0,8388608,11,526336,1,8,0,0.94
279,1,15,2094080,8,2,3,0,8,31,62,1,1,100000,15360,1,8388608,10,581632,2,8,0,0.97
280,2,14,2089984,8,2,3,0,8,32,40,1,1,10000,16384,0,8388608,11,630784,2,7,0.1,0.98
281,2,13,2080768,8,2,3,0,8,32,50,1,1,-1,16384,0,8388608,12,548864,1,6,0,0.9
282,3,15,2094080,8,2,2,0,7,32,32,1,1,100000,16384,1,8388608,12,526336,1,8,0,0.98
283,2,14,2084864,8,2,3,0,8,30,42,1,1,10000,15360,1,8388608,12,602112,2,8,0.05,0.98
284,1,11,2094080,8,2,3,0,8,31,53,1,1,1000000,15360,0,8388608,9,564224,2,7,0.1,0.99
285,6,16,2060288,8,2,3,0,8,32,34,1,1,1000000,16384,0,8388608,12,737280,1,8,0,0.96
286,3,16,2094080,8,2,3,0,6,31,41,1,1,10000,15360,1,8388608,12,527360,2,8,0,0.98
287,1,16,2088960,8,2,3,0,8,32,49,1,1,1000000,15360,1,7340032,10,551936,2,8,0.05,0.94
288,2,13,2091008,8,2,2,0,8,32,58,1,1,10000,15360,0,8388608,12,583680,2,8,0.1,0.95
289,1,11,2094080,8,2,3,0,8,31,59,1,1,-1,16384,1,8388608,11,535552,2,8,0.15,0.95
290,5,13,2096128,8,2,3,0,8,32,54,1,1,-1,16384,1,8388608,10,533504,2,8,0.1,0.96
291,3,9,2073600,8,2,3,0,8,32,63,1,1,100000,15360,1,8388608,11,526336,2,8,0.05,0.94
292,2,12,2083840,8,2,2,0,8,31,48,1,1,100000,16384,0,8388608,12,594944,2,7,0.05,0.95
293,1,16,2084864,8,2,3,0,8,32,56,1,1,10000,16384,0,8388608,11,553984,2,8,0.2,0.98
294,5,16,2073600,8,2,3,0,7,32,50,1,1,1000000,16384,0,8388608,12,569344,2,6,0,0.98
295,2,9,2060288,8,2,3,0,8,32,57,1,1,100000,16384,1,8388608,12,652288,1,7,0,0.98
296,7,8,2085888,8,2,3,0,8,32,45,1,1,100000,16384,0,8388608,11,544768,2,8,0,0.95
297,3,14,2084864,8,2,3,0,8,32,60,1,1,10000,16384,0,7340032,10,533504,2,8,0.05,0.96
298,3,13,2060288,8,2,3,0,8,32,52,1,1,1000000,15360,0,8388608,10,555008,2,8,0.1,0.84
299,4,13,2096128,8,2,3,0,8,32,61,1,1,100000,16384,1,8388608,11,654336,2,7,0.05,0.95
300,2,7,2059264,8,2,3,0,8,32,64,1,1,1000000,16384,0,8388608,9,531456,2,6,0,0.99
301,1,13,2022400,8,2,3,0,8,32,55,1,1,-1,14336,0,8388608,9,545792,2,7,0,0.97
302,2,12,2095104,8,2,3,0,8,32,57,1,1,10000,16384,1,8388608,12,661504,2,8,0.15,0.99
303,4,14,2096128,8,2,3,0,8,32,38,1,1,100000,16384,0,8388608,10,661504,2,8,0.05,0.99
304,3,14,2089984,8,2,3,0,8,32,40,1,1,100000,15360,1,7340032,11,544768,2,6,0,0.97
305,2,11,2096128,8,2,2,0,8,32,32,1,1,100000,16384,1,8388608,12,570368,1,8,0,0.95
306,3,14,2091008,8,2,3,0,8,31,58,1,1,1000000,16384,1,8388608,10,610304,2,8,0.1,0.92
307,1,15,2075648,8,2,3,0,8,29,64,1,1,1000000,16384,0,8388608,10,673792,1,5,0,0.98
308,2,16,2094080,8,2,2,0,8,32,57,1,1,10000,15360,0,8388608,11,532480,2,7,0.05,0.8
309,3,12,2096128,8,2,3,0,8,32,56,1,1,1000000,16384,1,8388608,9,584704,2,8,0.1,0.98
310,2,8,2080768,8,2,3,0,7,32,59,1,1,10000,15360,0,8388608,12,542720,2,7,0.05,0.99
311,2,12,2096128,8,2,3,0,8,32,57,1,1,-1,14336,0,8388608,9,533504,2,6,0.05,0.99
312,2,13,2080768,8,2,3,0,8,31,42,1,1,-1,16384,1,8388608,11,625664,2,7,0.05,0.88
313,1,16,2021376,8,2,3,0,8,32,63,1,0,100000,16384,0,8388608,12,553984,2,8,0,0.99
314,2,12,2030592,8,2,3,0,8,30,32,1,1,-1,16384,1,8388608,11,531456,2,8,0,0.92
315,2,16,2045952,8,2,3,0,8,32,50,1,1,1000000,16384,0,7340032,11,633856,2,7,0.05,0.95
316,3,12,2095104,8,2,3,0,8,32,39,1,1,1000000,16384,1,8388608,10,546816,2,8,0.2,0.98
317,8,16,2080768,8,2,3,0,8,32,49,1,1,1000000,14336,0,8388608,12,551936,2,8,0.15,0.97
318,2,11,2094080,8,2,3,0,8,32,36,1,1,10000,16384,1,8388608,10,635904,2,6,0.05,0.98
319,2,16,2094080,8,2,3,0,8,30,55,1,1,-1,16384,1,8388608,12,647168,2,8,0,0.73
320,4,15,2080768,8,2,3,0,8,28,45,1,1,100000,16384,0,8388608,11,593920,2,8,0,0.97
321,2,12,2057216,8,2,3,0,8,31,64,1,1,-1,16384,1,8388608,12,608256,2,6,0,0.85
322,6,16,2083840,8,2,3,0,8,32,46,1,1,100000,15360,0,8388608,11,661504,2,6,0,0.98
323,1,5,2095104,8,2,3,0,8,32,58,1,1,100000,16384,1,8388608,10,532480,2,6,0.05,0.98
324,2,12,2096128,8,2,3,0,8,28,40,1,1,10000,16384,0,8388608,12,618496,2,7,0,0.98
325,2,16,2073600,8,2,3,0,8,30,58,1,1,100000,14336,1,8388608,12,541696,2,6,0.05,0.97
326,5,9,2084864,8,2,3,0,8,32,44,1,1,10000,16384,1,8388608,12,586752,2,5,0,0.95
327,2,16,2095104,8,2,3,0,8,31,44,1,1,1000000,16384,0,7340032,9,618496,2,8,0.1,0.99
328,6,14,2096128,8,2,3,0,5,32,63,1,1,100000,16384,0,8388608,12,527360,2,8,0.05,0.98
329,4,11,2084864,8,2,3,0,8,32,46,1,1,100000,15360,1,8388608,12,553984,2,8,0.1,0.98
330,2,12,2096128,8,2,3,0,8,32,32,1,1,-1,16384,0,8388608,12,654336,2,6,0.05,0.97
331,8,13,2059264,7,2,3,0,8,32,43,1,1,1000000,16384,0,8388608,10,532480,2,8,0.1,0.99
332,2,16,2088960,8,2,3,0,8,30,50,1,1,1000000,15360,0,8388608,12,557056,2,6,0,0.92
333,2,10,2059264,8,2,3,0,8,31,32,1,1,100000,16384,1,8388608,11,548864,2,8,0,0.84
334,3,16,2033664,8,2,3,0,8,32,36,1,1,100000,16384,0,8388608,12,670720,2,8,0.1,0.97
335,1,13,2073600,8,2,3,0,7,32,43,1,1,1000000,16384,1,7340032,12,544768,2,8,0.15,0.96
336,2,16,2084864,8,2,3,0,8,31,54,1,1,10000,13312,1,8388608,11,546816,2,8,0.05,0.98
337,4,15,2088960,8,2,2,0,8,32,51,1,1,-1,16384,1,8388608,12,562176,2,5,0.05,0.94
338,1,13,2096128,8,2,3,0,8,32,49,1,1,1000000,16384,1,7340032,12,653312,2,6,0,0.98
339,4,15,2034688,8,2,3,0,8,32,61,1,1,-1,13312,0,8388608,12,560128,2,6,0,0.99
340,2,16,2065408,8,2,3,0,8,31,43,1,1,1000000,16384,0,8388608,9,528384,1,8,0,0.87
341,1,9,2062336,8,2,3,0,8,31,53,1,1,-1,16384,1,8388608,11,651264,2,7,0.05,0.97
342,3,9,2059264,8,2,3,0,8,31,50,1,1,1000000,16384,1,8388608,12,553984,2,8,0,0.9
343,1,6,2096128,8,2,3,0,8,32,63,1,1,1000000,16384,0,8388608,11,690176,2,7,0.05,0.98
344,2,9,2084864,8,2,3,0,8,32,45,1,1,1000000,16384,0,8388608,11,528384,1,7,0,0.91
345,2,14,2085888,8,2,3,0,6,32,61,1,1,1000000,16384,0,8388608,8,544768,2,8,0.05,0.93
346,2,16,2084864,8,2,3,0,7,31,50,1,1,100000,16384,0,7340032,11,528384,2,8,0.05,0.96
347,2,15,2096128,8,2,3,0,8,32,37,1,1,10000,15360,1,8388608,11,540672,2,8,0.2,0.94
348,1,13,2086912,8,2,3,0,8,32,44,1,1,100000,14336,1,8388608,12,650240,2,8,0,0.97
349,2,16,2076672,8,2,3,0,8,32,42,1,1,1000000,16384,1,7340032,10,536576,2,8,0.05,0.94
350,1,15,2085888,8,2,2,0,8,32,51,1,1,10000,16384,1,8388608,12,551936,2,5,0,0.98
351,2,7,2073600,8,2,3,0,8,32,35,1,1,10000,15360,1,8388608,12,525312,2,5,0,0.98
352,1,8,2096128,8,2,3,0,8,32,63,1,1,10000,16384,0,8388608,12,876544,2,8,0.05,0.97
353,1,12,2094080,8,2,3,0,6,32,58,1,1,-1,16384,0,8388608,9,609280,2,7,0,0.98
354,8,15,2033664,8,2,3,0,6,32,56,1,1,1000000,16384,0,8388608,10,576512,2,8,0,0.99
355,8,16,2083840,8,2,3,0,7,32,57,1,1,100000,16384,1,8388608,12,594944,2,8,0,0.95
356,1,13,2022400,8,2,3,0,8,30,36,1,1,100000,16384,0,8388608,11,552960,2,8,0.05,0.97
357,3,9,2095104,8,2,3,0,8,31,54,1,1,100000,16384,1,8388608,10,588800,2,8,0,0.95
358,2,7,2092032,8,2,3,0,8,31,56,1,1,10000,16384,0,7340032,11,570368,2,7,0,0.98
359,2,14,2083840,8,2,3,0,8,31,62,1,1,100000,16384,0,8388608,9,602112,2,7,0,0.84
360,2,14,2088960,8,2,3,0,8,30,50,1,1,100000,16384,0,8388608,10,720896,2,8,0.05,0.96
361,1,16,2080768,8,2,2,0,8,32,49,1,1,-1,14336,0,8388608,11,648192,2,6,0.05,0.98
362,4,10,2021376,8,2,3,0,8,32,45,1,1,1000000,15360,1,8388608,10,546816,2,8,0,0.99
363,2,14,2083840,8,2,3,0,8,31,51,1,1,100000,16384,0,8388608,10,593920,2,6,0.05,0.91
364,1,11,2096128,8,2,3,0,8,32,33,1,1,-1,16384,1,8388608,12,531456,1,8,0.05,0.99
365,3,16,2083840,8,2,3,0,8,32,52,1,1,10000,15360,1,8388608,10,562176,2,8,0.1,0.98
366,1,11,2091008,8,2,3,0,8,31,36,1,1,-1,14336,0,8388608,11,545792,2,8,0.05,0.98
367,3,13,2095104,8,2,3,0,8,31,55,1,1,10000,16384,1,8388608,12,646144,1,8,0.05,0.98
368,2,14,2094080,8,2,3,0,7,31,33,1,1,10000,16384,1,8388608,12,718848,2,7,0,0.98
369,2,10,2085888,8,2,3,0,8,32,54,1,1,100000,14336,1,8388608,12,532480,1,6,0.05,0.96
370,10,12,2096128,8,2,3,0,8,31,45,1,1,1000000,15360,0,8388608,10,663552,2,8,0,0.98
371,3,16,2059264,8,2,3,0,8,32,47,1,1,100000,15360,0,8388608,10,552960,2,6,0.05,0.97
372,7,14,2092032,8,2,3,0,8,29,44,1,1,10000,15360,0,8388608,12,532480,2,8,0,0.98
373,1,13,2092032,8,2,3,0,8,32,62,1,1,100000,16384,0,8388608,9,544768,2,8,0.15,0.98
374,4,12,2091008,8,2,3,0,8,32,64,1,1,-1,15360,0,8388608,10,598016,2,7,0.05,0.97
375,6,15,2075648,8,2,3,0,8,31,35,1,1,1000000,14336,0,8388608,11,532480,2,8,0.1,0.97
376,2,13,2073600,8,2,3,0,8,29,59,1,1,100000,16384,1,8388608,12,543744,2,5,0.05,0.97
377,8,12,2073600,8,2,3,0,8,31,34,1,1,1000000,16384,0,8388608,10,618496,2,8,0,0.98
378,3,8,2096128,8,2,3,0,8,32,44,1,1,-1,13312,1,8388608,11,568320,2,8,0,0.98
379,3,16,2044928,8,2,3,0,8,32,46,1,1,-1,16384,1,8388608,12,749568,2,7,0,0.84
380,4,4,2060288,8,2,3,0,8,31,56,1,1,10000,16384,0,8388608,12,533504,2,8,0,0.93
381,9,13,2053120,8,2,3,0,8,32,34,1,1,1000000,16384,0,8388608,12,608256,2,8,0,0.93
382,2,9,2033664,8,2,3,0,7,32,42,1,1,1000000,16384,1,8388608,10,576512,2,8,0,0.99
383,11,11,2083840,8,2,3,0,8,31,40,1,1,1000000,16384,1,8388608,11,555008,2,8,0,0.97
384,2,14,2080768,8,2,3,0,8,30,51,1,1,100000,13312,1,8388608,12,533504,2,7,0,0.93
385,4,16,2071552,8,2,3,0,8,31,62,1,1,10000,16384,0,8388608,11,745472,2,7,0,0.93
386,2,9,2094080,8,2,3,0,7,32,43,1,1,-1,15360,0,8388608,12,658432,2,7,0,0.99
387,2,10,2084864,8,2,3,0,8,32,57,1,1,1000000,15360,0,8388608,10,678912,2,8,0.2,0.99
388,2,10,2060288,8,2,3,0,8,32,50,1,1,1000000,15360,1,8388608,12,690176,2,7,0,0.99
389,2,15,2091008,8,2,3,0,8,30,39,1,1,1000000,16384,0,8388608,12,569344,1,6,0,0.93
390,1,7,2095104,8,2,3,0,8,32,41,1,1,10000,16384,1,8388608,11,547840,2,6,0.1,0.99
391,2,16,2094080,8,2,3,0,7,32,51,1,1,1000000,16384,0,8388608,12,569344,2,5,0,0.98
392,2,13,2037760,8,2,3,0,8,31,63,1,1,10000,13312,0,8388608,11,594944,2,7,0,0.95
393,3,11,2084864,8,2,3,0,7,31,48,1,1,1000000,16384,0,8388608,10,566272,2,8,0,0.92
394,4,12,2073600,8,2,3,0,8,32,38,1,1,1000000,13312,0,8388608,12,546816,2,8,0.15,0.99
395,2,11,2092032,8,2,3,0,8,32,48,1,1,-1,15360,1,8388608,10,545792,2,8,0.15,0.9
396,1,15,2015232,8,2,3,0,8,32,51,1,1,10000,14336,0,7340032,10,528384,2,8,0,0.95
397,2,16,2093056,8,2,3,0,8,32,49,1,1,-1,15360,0,8388608,9,555008,2,6,0,0.85
398,3,13,2084864,8,2,3,0,8,32,42,1,1,100000,16384,1,8388608,10,614400,1,5,0.1,0.99
399,1,11,2094080,8,2,3,0,8,31,53,1,1,1000000,15360,0,8388608,8,564224,2,8,0.15,0.99
400,5,11,2094080,8,2,3,0,8,31,52,1,1,100000,16384,1,8388608,10,532480,2,8,0.05,0.96
401,2,15,2045952,8,2,3,0,8,32,51,1,1,10000,11264,0,8388608,12,536576,2,6,0,0.96
402,2,10,2068480,8,2,3,0,8,32,42,1,1,1000000,16384,1,8388608,11,700416,2,8,0,0.88
403,1,11,2075648,8,2,3,0,8,31,56,1,1,10000,16384,0,8388608,12,601088,2,6,0.1,0.98
404,1,15,2057216,8,2,3,0,8,31,51,1,1,100000,13312,0,8388608,11,525312,1,7,0,0.96
405,3,15,2083840,8,2,3,0,6,31,34,1,1,100000,16384,0,8388608,12,532480,2,8,0.05,0.96
406,2,10,2083840,8,2,2,0,7,32,56,1,1,100000,16384,1,8388608,12,546816,2,8,0.05,0.98
407,3,10,2089984,8,2,3,0,7,31,46,1,1,100000,16384,1,8388608,11,591872,2,6,0,0.97
408,1,11,2086912,8,2,3,0,8,31,44,1,1,1000000,15360,0,7340032,11,529408,2,7,0.15,0.98
409,1,3,2045952,8,2,3,0,8,32,50,1,1,100000,16384,0,8388608,12,632832,2,7,0,0.98
410,6,13,2096128,8,2,3,0,8,31,45,1,1,1000000,16384,0,8388608,9,545792,2,7,0,0.95
411,3,9,2096128,8,2,3,0,8,32,44,1,1,1000000,16384,1,8388608,11,528384,1,8,0.1,0.98
412,2,12,2096128,8,2,3,0,8,31,37,1,1,10000,13312,0,8388608,11,589824,2,8,0,0.93
413,1,11,2094080,8,2,3,0,8,32,59,1,1,-1,16384,0,8388608,11,589824,1,8,0.1,0.98
414,4,16,2073600,7,2,3,0,8,31,44,1,1,1000000,16384,1,8388608,11,528384,2,7,0,0.99
415,3,15,2022400,8,2,3,0,8,32,60,1,1,1000000,14336,0,8388608,10,544768,1,8,0,0.97
416,2,15,2060288,8,2,3,0,8,30,50,1,1,10000,15360,0,8388608,12,719872,2,8,0,0.96
417,2,14,2087936,8,2,3,0,8,32,50,1,1,-1,16384,1,8388608,10,629760,2,8,0.2,0.91
418,2,6,2080768,8,2,3,0,8,32,60,1,1,10000,15360,1,8388608,11,545792,2,5,0,0.95
419,2,12,2094080,8,2,3,0,8,30,50,1,1,10000,14336,1,8388608,11,563200,2,7,0,0.98
420,1,3,2084864,8,2,3,0,8,31,54,1,1,10000,16384,1,8388608,12,588800,2,8,0,0.95
421,3,15,2094080,8,2,3,0,8,31,56,1,1,1000000,16384,1,8388608,12,566272,1,5,0.05,0.99
422,2,10,2095104,8,2,3,0,8,32,49,1,1,1000000,16384,0,7340032,11,773120,2,8,0.1,0.96
423,1,10,2075648,8,2,3,0,8,31,56,1,1,10000,16384,1,8388608,12,564224,2,6,0,0.94
424,7,13,2073600,8,2,3,0,8,31,44,1,1,1000000,16384,1,8388608,10,528384,1,5,0,0.99
425,5,11,2080768,8,2,3,0,8,32,36,1,1,-1,15360,0,8388608,10,553984,2,8,0,0.99
426,4,8,2088960,8,2,3,0,8,32,44,1,1,100000,16384,1,8388608,12,586752,1,7,0,0.95
427,1,15,2093056,8,2,3,0,8,32,59,1,1,-1,16384,0,8388608,8,528384,2,7,0.1,0.99
428,2,15,2075648,8,2,2,0,8,32,53,1,1,1000000,15360,0,8388608,10,575488,2,8,0.15,0.97
429,2,1,2084864,8,2,3,0,8,31,59,1,1,100000,16384,1,8388608,12,546816,2,8,0.05,0.98
430,1,16,2084864,7,2,2,0,7,32,52,1,1,-1,16384,0,8388608,12,562176,2,7,0.05,0.99
431,2,10,2084864,8,2,3,0,6,32,59,1,1,100000,16384,1,8388608,10,532480,2,8,0,0.98
432,3,13,2096128,8,2,3,0,8,32,44,1,1,1000000,16384,1,7340032,11,528384,1,6,0.1,0.96
433,2,12,2009088,8,2,3,0,8,30,48,1,1,-1,16384,0,8388608,11,531456,2,6,0,0.98
434,3,14,2059264,8,2,2,0,8,31,50,1,1,10000,16384,1,8388608,12,553984,2,5,0,0.9
435,3,11,2093056,8,2,3,0,8,32,55,1,0,100000,15360,0,8388608,12,569344,2,8,0,0.98
436,8,9,2091008,8,2,3,0,8,32,63,1,1,1000000,16384,0,7340032,11,544768,2,8,0,0.96
437,1,15,2073600,8,2,3,0,8,29,39,1,1,100000,16384,1,8388608,11,587776,2,7,0,0.94
438,4,14,2093056,8,2,3,0,8,31,40,1,1,100000,16384,1,8388608,10,667648,2,8,0,0.91
439,2,11,2089984,8,2,3,0,8,32,47,1,1,-1,15360,0,7340032,10,557056,2,7,0,0.96
440,4,13,2080768,8,2,3,0,8,28,56,1,1,1000000,15360,0,8388608,12,564224,1,7,0,0.99
441,4,14,2062336,8,2,3,0,8,32,40,1,1,1000000,14336,0,8388608,10,544768,2,8,0,0.96
442,5,15,2094080,8,2,3,0,7,32,46,1,1,100000,14336,0,8388608,10,544768,2,8,0,0.95
443,9,16,2081792,8,2,3,0,8,29,52,1,1,1000000,16384,0,8388608,11,546816,2,7,0,0.98
444,4,10,2092032,8,2,3,0,8,31,62,1,1,-1,15360,1,8388608,12,596992,2,8,0.05,0.97
445,2,13,2059264,8,2,3,0,7,32,50,1,1,10000,16384,0,7340032,11,570368,2,7,0,0.98
446,2,14,2084864,8,2,3,0,8,32,56,1,1,1000000,16384,0,8388608,9,714752,2,6,0.1,0.98
447,4,16,2084864,8,2,3,0,8,31,43,1,1,10000,13312,0,8388608,10,532480,2,7,0,0.98
448,4,16,2094080,8,2,2,0,8,32,61,1,1,10000,16384,1,8388608,12,635904,2,8,0.05,0.95
449,5,8,2091008,8,2,3,0,8,31,64,1,1,100000,14336,0,8388608,11,532480,2,7,0,0.98
450,1,15,2075648,8,2,3,0,7,31,58,1,1,10000,15360,0,8388608,11,540672,2,6,0,0.95
451,3,15,2096128,8,2,3,0,7,32,64,1,1,100000,16384,0,8388608,11,531456,1,7,0.05,0.95
452,2,16,2096128,8,2,3,0,8,32,48,1,1,1000000,15360,0,7340032,12,553984,1,7,0,0.84
453,5,10,2049024,8,2,3,0,8,32,58,1,1,1000000,16384,0,8388608,9,675840,2,8,0.05,0.97
454,3,11,2084864,8,2,3,0,8,31,52,1,1,100000,16384,1,8388608,9,532480,2,8,0,0.99
455,2,12,2077696,8,2,3,0,8,31,41,1,1,-1,16384,1,7340032,12,647168,2,8,0,0.96
456,3,14,2075648,8,2,3,0,8,31,38,1,1,10000,14336,1,8388608,12,594944,2,8,0,0.89
457,2,5,2094080,8,2,3,0,8,32,56,1,1,100000,14336,0,8388608,11,598016,2,8,0.05,0.99
458,4,16,2033664,8,2,3,0,8,32,59,1,1,10000,12288,0,8388608,12,591872,2,8,0,0.97
459,3,16,2060288,8,2,3,0,8,32,61,1,1,100000,16384,0,8388608,9,621568,2,6,0.05,0.97
460,3,15,2094080,8,2,3,0,8,32,49,1,1,-1,16384,1,8388608,10,526336,1,7,0.1,0.99
461,10,13,2089984,8,2,2,0,8,32,42,1,1,1000000,16384,1,8388608,12,532480,2,8,0,0.98
462,3,14,2083840,7,2,3,0,7,32,42,1,1,100000,16384,0,8388608,11,576512,2,8,0,0.99
463,3,9,2084864,8,2,2,0,8,32,59,1,1,10000,16384,0,8388608,12,646144,2,7,0,0.98
464,3,8,2084864,8,2,3,0,8,31,48,1,1,100000,16384,1,8388608,11,652288,2,8,0.05,0.97
465,1,16,2073600,8,2,3,0,8,28,40,1,1,-1,16384,0,8388608,11,652288,2,6,0,0.99
466,2,7,2094080,8,2,3,0,8,32,49,1,1,10000,14336,0,8388608,12,648192,2,8,0.05,0.98
467,4,13,2091008,8,2,3,0,8,32,56,1,1,10000,16384,0,8388608,10,759808,2,5,0,0.99
468,4,15,2079744,8,2,3,0,8,32,41,1,1,-1,16384,0,8388608,12,528384,1,8,0.05,0.91
469,6,9,2089984,8,2,2,0,8,32,48,1,1,10000,15360,1,8388608,12,527360,2,6,0,0.98
470,5,15,2081792,8,2,2,0,8,31,52,1,1,10000,16384,0,8388608,11,558080,2,7,0,0.87
471,3,9,2089984,8,2,3,0,8,32,55,1,1,10000,15360,1,8388608,12,581632,2,8,0.1,0.95
472,2,13,2059264,8,2,3,0,7,32,52,1,1,-1,16384,1,8388608,10,661504,2,8,0,0.98
473,2,12,2096128,8,2,3,0,8,31,32,1,1,1000000,16384,0,8388608,10,663552,2,8,0.2,0.98
474,1,11,2094080,8,2,3,0,8,32,52,1,1,1000000,16384,0,8388608,11,633856,1,7,0.1,0.95
475,1,15,2091008,8,2,3,0,7,31,62,1,1,10000,15360,0,7340032,12,594944,2,8,0,0.93
476,6,13,2096128,8,2,3,0,7,32,62,1,1,1000000,15360,1,8388608,11,562176,2,8,0.05,0.95
477,2,13,2059264,8,2,3,0,8,31,42,1,1,1000000,16384,0,8388608,11,548864,1,8,0.05,0.85
478,2,12,2095104,8,2,3,0,8,32,58,1,1,-1,16384,0,8388608,12,528384,2,8,0.05,0.66
479,1,7,2095104,8,2,3,0,8,32,55,1,1,-1,14336,0,8388608,12,528384,2,7,0,0.92
480,6,16,2037760,8,2,3,0,8,31,51,1,1,1000000,16384,0,8388608,10,544768,1,8,0,0.93
481,2,13,2073600,8,2,3,0,8,32,62,1,1,1000000,15360,1,8388608,11,574464,1,8,0.05,0.95
482,5,9,2073600,8,2,2,0,8,31,34,1,1,100000,16384,1,8388608,12,570368,2,8,0,0.98
483,2,8,2073600,8,2,3,0,8,32,38,1,1,1000000,16384,0,8388608,10,633856,2,8,0,0.96
484,2,15,2071552,8,2,3,0,8,32,43,1,1,1000000,16384,1,8388608,11,550912,1,7,0.15,0.9
485,3,13,2095104,8,2,3,0,8,31,55,1,1,-1,16384,1,8388608,10,617472,2,7,0.05,0.97
