,WAF
1666,6.0
1667,6.2
1668,8.3
1669,5.1
1670,6.1
1671,6.2
1672,6.5
1673,8.8
1674,9.0
1675,5.6
1676,9.2
1677,4.7
1678,5.0
1679,5.4
1680,5.2
1681,13.5
1682,13.2
1683,7.3
1684,6.1
1685,5.5
1686,4.9
1687,6.4
1688,5.5
1689,4.9
1690,5.6
1691,6.3
1692,6.3
1693,5.4
1694,4.7
1695,9.4
1696,6.1
1697,11.1
1698,5.4
1699,4.5
1700,9.2
1701,9.4
1702,6.5
1703,6.2
1704,9.0
1705,6.1
1706,5.5
1707,5.9
1708,4.9
1709,15.2
1710,5.8
1711,6.3
1712,6.0
1713,4.7
1714,8.1
1715,9.5
1716,6.9
1717,5.1
1718,10.1
1719,6.1
1720,6.0
1721,6.2
1722,9.7
1723,5.2
1724,4.7
1725,5.6
1726,6.1
1727,14.0
1728,9.0
1729,5.5
1730,8.8
1731,8.1
1732,6.0
1733,11.1
1734,9.4
1735,8.0
1736,6.4
1737,7.5
1738,8.0
1739,9.5
1740,4.9
1741,5.4
1742,6.0
1743,7.0
1744,9.4
1745,4.7
1746,7.0
1747,3.4
1748,7.8
1749,6.1
1750,9.5
1751,5.5
1752,5.3
1753,7.1
1754,6.8
1755,9.0
1756,5.6
1757,5.1
1758,5.5
1759,11.0
1760,8.3
1761,6.0
1762,5.9
1763,6.3
1764,5.8
1765,10.7
1766,5.6
1767,5.5
1768,9.9
1769,11.4
1770,5.7
1771,9.2
1772,6.0
1773,6.1
1774,5.8
1775,5.3
1776,5.7
1777,6.5
1778,9.1
1779,6.1
1780,6.1
1781,6.4
1782,8.1
1783,5.3
1784,6.4
1785,6.1
1786,8.7
1787,8.2
1788,7.1
1789,6.0
1790,9.1
1791,6.0
1792,7.0
1793,7.8
1794,8.2
1795,9.4
1796,9.8
1797,4.7
1798,5.1
1799,4.9
1800,8.8
1801,4.5
1802,5.0
1803,5.3
1804,7.0
1805,5.5
1806,12.5
1807,9.4
1808,9.4
1809,13.0
1810,8.7
1811,7.0
1812,4.8
1813,4.4
1814,5.3
1815,8.4
1816,4.7
1817,6.3
1818,6.1
1819,5.0
1820,6.0
1821,8.0
1822,6.4
1823,14.0
1824,5.0
1825,9.1
1826,6.3
1827,6.4
1828,9.2
1829,4.4
1830,5.6
1831,14.0
1832,6.3
1833,4.8
1834,5.1
1835,8.3
1836,6.8
1837,5.2
1838,9.0
1839,6.0
1840,5.9
1841,8.7
1842,4.7
1843,5.6
1844,5.2
1845,6.4
1846,7.0
1847,8.1
1848,5.2
1849,5.8
1850,6.8
1851,6.6
1852,9.8
1853,12.9
1854,6.4
1855,8.0
1856,6.1
1857,5.9
1858,8.4
1859,5.7
1860,6.1
1861,7.8
1862,4.4
1863,5.3
1864,5.7
1865,5.3
1866,4.6
1867,5.4
1868,6.8
1869,8.5
1870,6.5
1871,5.9
1872,8.8
1873,9.1
1874,5.1
1875,5.1
1876,4.2
1877,6.0
1878,9.4
1879,5.9
1880,7.9
1881,4.6
1882,7.0
